id,gear_size_id,ratio_code_id,ex_ratio,t2n,p1n,gear_efficiency_id,item_name
717,286,400,413.800000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,50,K303C201D40
718,286,450,439.200000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,50,K303C201D45
719,288,180,182.900000000000000000000000000000,230.000000000000000000000000000000,0.190000000000000000000000000000,60,K303C301D18
720,288,200,209.600000000000000000000000000000,230.000000000000000000000000000000,0.170000000000000000000000000000,60,K303C301D20
721,288,224,238.800000000000000000000000000000,230.000000000000000000000000000000,0.150000000000000000000000000000,60,K303C301D22
722,288,500,522.700000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D50
723,288,560,599.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D56
724,288,630,682.400000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D63
725,288,710,740.500000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D71
726,288,800,805.900000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D80
727,288,900,893.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301D90
728,288,1000,998.300000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E10
729,288,1120,1172.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E11
730,288,1250,1285.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E13
731,288,1400,1394.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E14
732,288,1600,1681.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E16
733,288,1800,1880.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E18
734,288,2000,1997.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E20
735,288,2240,2207.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E22
736,288,2500,2561.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E25
737,288,2800,3088.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E28
738,288,3150,3455.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E32
739,288,3550,3669.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E36
740,288,4000,4055.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E40
741,288,4500,4756.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E45
742,288,5000,5403.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E50
743,288,5600,5830.000000000000000000000000000000,230.000000000000000000000000000000,0.000000000000000000000000000000,60,K303C301E56
744,290,112,110.400000000000000000000000000000,450.000000000000000000000000000000,0.620000000000000000000000000000,50,K304C203D11
745,290,125,126.500000000000000000000000000000,450.000000000000000000000000000000,0.540000000000000000000000000000,50,K304C203D13
746,290,140,138.900000000000000000000000000000,450.000000000000000000000000000000,0.490000000000000000000000000000,50,K304C203D14
747,290,160,156.200000000000000000000000000000,450.000000000000000000000000000000,0.440000000000000000000000000000,50,K304C203D16
748,290,180,167.400000000000000000000000000000,450.000000000000000000000000000000,0.410000000000000000000000000000,50,K304C203D18
749,290,250,264.100000000000000000000000000000,450.000000000000000000000000000000,0.260000000000000000000000000000,50,K304C203D25
750,290,280,298.300000000000000000000000000000,450.000000000000000000000000000000,0.230000000000000000000000000000,50,K304C203D28
751,290,315,331.100000000000000000000000000000,450.000000000000000000000000000000,0.210000000000000000000000000000,50,K304C203D32
752,290,355,379.400000000000000000000000000000,450.000000000000000000000000000000,0.180000000000000000000000000000,50,K304C203D36
753,290,400,416.600000000000000000000000000000,450.000000000000000000000000000000,0.160000000000000000000000000000,50,K304C203D40
754,290,450,468.700000000000000000000000000000,450.000000000000000000000000000000,0.150000000000000000000000000000,50,K304C203D45
755,290,500,502.200000000000000000000000000000,450.000000000000000000000000000000,0.140000000000000000000000000000,50,K304C203D50
756,292,200,189.700000000000000000000000000000,450.000000000000000000000000000000,0.360000000000000000000000000000,60,K304C303D20
757,292,224,214.500000000000000000000000000000,450.000000000000000000000000000000,0.320000000000000000000000000000,60,K304C303D22
758,292,560,569.200000000000000000000000000000,450.000000000000000000000000000000,0.120000000000000000000000000000,60,K304C303D56
759,292,630,643.600000000000000000000000000000,450.000000000000000000000000000000,0.110000000000000000000000000000,60,K304C303D63
760,292,710,732.800000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303D71
761,292,800,825.800000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303D80
762,292,900,937.400000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303D90
763,292,1000,1001.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E10
764,292,1120,1127.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E11
765,292,1250,1283.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E13
766,292,1400,1455.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E14
767,292,1600,1644.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E16
768,292,1800,1771.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E18
769,292,2000,2072.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E20
770,292,2240,2351.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E22
771,292,2500,2581.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E25
772,292,2800,2917.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E28
773,292,3150,3142.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E32
774,292,3550,3676.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E36
775,292,4000,4171.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E40
776,292,4500,4594.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E45
777,292,5000,5023.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E50
778,292,5600,5491.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E56
779,292,6300,6431.000000000000000000000000000000,450.000000000000000000000000000000,0.000000000000000000000000000000,60,K304C303E63
780,294,112,106.800000000000000000000000000000,680.000000000000000000000000000000,0.970000000000000000000000000000,50,K305C203D11
781,294,125,122.400000000000000000000000000000,680.000000000000000000000000000000,0.840000000000000000000000000000,50,K305C203D13
782,294,140,134.400000000000000000000000000000,680.000000000000000000000000000000,0.770000000000000000000000000000,50,K305C203D14
783,294,160,151.200000000000000000000000000000,680.000000000000000000000000000000,0.680000000000000000000000000000,50,K305C203D16
784,294,180,162.000000000000000000000000000000,680.000000000000000000000000000000,0.640000000000000000000000000000,50,K305C203D18
785,294,250,265.500000000000000000000000000000,680.000000000000000000000000000000,0.390000000000000000000000000000,50,K305C203D25
786,294,280,299.900000000000000000000000000000,680.000000000000000000000000000000,0.340000000000000000000000000000,50,K305C203D28
787,294,315,332.900000000000000000000000000000,680.000000000000000000000000000000,0.310000000000000000000000000000,50,K305C203D32
788,294,355,381.500000000000000000000000000000,680.000000000000000000000000000000,0.270000000000000000000000000000,50,K305C203D36
789,294,400,418.900000000000000000000000000000,680.000000000000000000000000000000,0.250000000000000000000000000000,50,K305C203D40
790,294,450,471.200000000000000000000000000000,680.000000000000000000000000000000,0.220000000000000000000000000000,50,K305C203D45
791,294,500,504.900000000000000000000000000000,680.000000000000000000000000000000,0.200000000000000000000000000000,50,K305C203D50
792,296,200,183.600000000000000000000000000000,680.000000000000000000000000000000,0.560000000000000000000000000000,60,K305C303D20
793,296,224,207.600000000000000000000000000000,680.000000000000000000000000000000,0.500000000000000000000000000000,60,K305C303D22
794,296,560,572.200000000000000000000000000000,680.000000000000000000000000000000,0.180000000000000000000000000000,60,K305C303D56
795,296,630,647.000000000000000000000000000000,680.000000000000000000000000000000,0.160000000000000000000000000000,60,K305C303D63
796,296,710,736.800000000000000000000000000000,680.000000000000000000000000000000,0.140000000000000000000000000000,60,K305C303D71
797,296,800,830.300000000000000000000000000000,680.000000000000000000000000000000,0.120000000000000000000000000000,60,K305C303D80
798,296,900,942.500000000000000000000000000000,680.000000000000000000000000000000,0.110000000000000000000000000000,60,K305C303D90
799,296,1000,1006.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E10
800,296,1120,1133.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E11
801,296,1250,1290.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E13
802,296,1400,1462.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E14
803,296,1600,1653.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E16
804,296,1800,1780.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E18
805,296,2000,2083.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E20
806,296,2240,2364.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E22
807,296,2500,2459.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E25
808,296,2800,2780.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E28
809,296,3150,2994.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E32
810,296,3550,3504.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E36
811,296,4000,3975.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E40
812,296,4500,4378.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E45
813,296,5000,4787.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E50
814,296,5600,5233.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E56
815,296,6300,6257.000000000000000000000000000000,680.000000000000000000000000000000,0.000000000000000000000000000000,60,K305C303E63
816,298,112,115.700000000000000000000000000000,950.000000000000000000000000000000,1.250000000000000000000000000000,50,K306C203D11
817,298,125,132.600000000000000000000000000000,950.000000000000000000000000000000,1.090000000000000000000000000000,50,K306C203D13
818,298,140,145.600000000000000000000000000000,950.000000000000000000000000000000,0.990000000000000000000000000000,50,K306C203D14
819,298,160,163.800000000000000000000000000000,950.000000000000000000000000000000,0.880000000000000000000000000000,50,K306C203D16
820,298,180,175.500000000000000000000000000000,950.000000000000000000000000000000,0.820000000000000000000000000000,50,K306C203D18
821,298,250,254.200000000000000000000000000000,950.000000000000000000000000000000,0.570000000000000000000000000000,50,K306C203D25
822,298,280,287.100000000000000000000000000000,950.000000000000000000000000000000,0.500000000000000000000000000000,50,K306C203D28
823,298,315,318.600000000000000000000000000000,950.000000000000000000000000000000,0.450000000000000000000000000000,50,K306C203D32
824,298,355,365.200000000000000000000000000000,950.000000000000000000000000000000,0.400000000000000000000000000000,50,K306C203D36
825,298,400,401.000000000000000000000000000000,950.000000000000000000000000000000,0.360000000000000000000000000000,50,K306C203D40
826,298,450,451.100000000000000000000000000000,950.000000000000000000000000000000,0.320000000000000000000000000000,50,K306C203D45
827,298,500,483.300000000000000000000000000000,950.000000000000000000000000000000,0.300000000000000000000000000000,50,K306C203D50
828,300,200,198.900000000000000000000000000000,950.000000000000000000000000000000,0.730000000000000000000000000000,60,K306C303D20
829,300,224,224.900000000000000000000000000000,950.000000000000000000000000000000,0.640000000000000000000000000000,60,K306C303D22
830,300,560,547.700000000000000000000000000000,950.000000000000000000000000000000,0.260000000000000000000000000000,60,K306C303D56
831,300,630,619.300000000000000000000000000000,950.000000000000000000000000000000,0.230000000000000000000000000000,60,K306C303D63
832,300,710,705.300000000000000000000000000000,950.000000000000000000000000000000,0.200000000000000000000000000000,60,K306C303D71
833,300,800,794.800000000000000000000000000000,950.000000000000000000000000000000,0.180000000000000000000000000000,60,K306C303D80
834,300,900,902.200000000000000000000000000000,950.000000000000000000000000000000,0.160000000000000000000000000000,60,K306C303D90
835,300,1000,963.000000000000000000000000000000,950.000000000000000000000000000000,0.150000000000000000000000000000,60,K306C303E10
836,300,1120,1085.000000000000000000000000000000,950.000000000000000000000000000000,0.130000000000000000000000000000,60,K306C303E11
837,300,1250,1235.000000000000000000000000000000,950.000000000000000000000000000000,0.120000000000000000000000000000,60,K306C303E13
838,300,1400,1400.000000000000000000000000000000,950.000000000000000000000000000000,0.100000000000000000000000000000,60,K306C303E14
839,300,1600,1582.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E16
840,300,1800,1704.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E18
841,300,2000,1994.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E20
842,300,2240,2263.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E22
843,300,2500,2475.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E25
844,300,2800,2798.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E28
845,300,3150,3013.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E32
846,300,3550,3526.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E36
847,300,4000,4001.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E40
848,300,4500,4406.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E45
849,300,5000,4817.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E50
850,300,5600,5267.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E56
851,300,6300,5819.000000000000000000000000000000,950.000000000000000000000000000000,0.000000000000000000000000000000,60,K306C303E63
852,302,112,106.800000000000000000000000000000,1750.000000000000000000000000000000,2.490000000000000000000000000000,50,K307C203D11
853,302,125,122.400000000000000000000000000000,1750.000000000000000000000000000000,2.170000000000000000000000000000,50,K307C203D13
854,302,140,134.400000000000000000000000000000,1750.000000000000000000000000000000,1.980000000000000000000000000000,50,K307C203D14
855,302,160,151.200000000000000000000000000000,1750.000000000000000000000000000000,1.760000000000000000000000000000,50,K307C203D16
856,302,180,162.000000000000000000000000000000,1750.000000000000000000000000000000,1.640000000000000000000000000000,50,K307C203D18
857,302,250,250.600000000000000000000000000000,1750.000000000000000000000000000000,1.060000000000000000000000000000,50,K307C203D25
858,302,280,283.100000000000000000000000000000,1750.000000000000000000000000000000,0.940000000000000000000000000000,50,K307C203D28
859,302,315,314.200000000000000000000000000000,1750.000000000000000000000000000000,0.850000000000000000000000000000,50,K307C203D32
860,302,355,360.100000000000000000000000000000,1750.000000000000000000000000000000,0.740000000000000000000000000000,50,K307C203D36
861,302,400,395.400000000000000000000000000000,1750.000000000000000000000000000000,0.670000000000000000000000000000,50,K307C203D40
862,302,450,444.800000000000000000000000000000,1750.000000000000000000000000000000,0.600000000000000000000000000000,50,K307C203D45
863,302,500,476.600000000000000000000000000000,1750.000000000000000000000000000000,0.560000000000000000000000000000,50,K307C203D50
864,304,200,183.600000000000000000000000000000,1750.000000000000000000000000000000,1.450000000000000000000000000000,60,K307C303D20
865,304,224,207.600000000000000000000000000000,1750.000000000000000000000000000000,1.280000000000000000000000000000,60,K307C303D22
866,304,560,540.100000000000000000000000000000,1750.000000000000000000000000000000,0.490000000000000000000000000000,60,K307C303D56
867,304,630,610.700000000000000000000000000000,1750.000000000000000000000000000000,0.440000000000000000000000000000,60,K307C303D63
868,304,710,695.400000000000000000000000000000,1750.000000000000000000000000000000,0.380000000000000000000000000000,60,K307C303D71
869,304,800,783.700000000000000000000000000000,1750.000000000000000000000000000000,0.340000000000000000000000000000,60,K307C303D80
870,304,900,889.600000000000000000000000000000,1750.000000000000000000000000000000,0.300000000000000000000000000000,60,K307C303D90
871,304,1000,949.600000000000000000000000000000,1750.000000000000000000000000000000,0.280000000000000000000000000000,60,K307C303E10
872,304,1120,1070.000000000000000000000000000000,1750.000000000000000000000000000000,0.250000000000000000000000000000,60,K307C303E11
873,304,1250,1218.000000000000000000000000000000,1750.000000000000000000000000000000,0.220000000000000000000000000000,60,K307C303E13
874,304,1400,1380.000000000000000000000000000000,1750.000000000000000000000000000000,0.190000000000000000000000000000,60,K307C303E14
875,304,1600,1560.000000000000000000000000000000,1750.000000000000000000000000000000,0.170000000000000000000000000000,60,K307C303E16
876,304,1800,1680.000000000000000000000000000000,1750.000000000000000000000000000000,0.160000000000000000000000000000,60,K307C303E18
877,304,2000,1966.000000000000000000000000000000,1750.000000000000000000000000000000,0.140000000000000000000000000000,60,K307C303E20
878,304,2240,2231.000000000000000000000000000000,1750.000000000000000000000000000000,0.120000000000000000000000000000,60,K307C303E22
879,304,2500,2459.000000000000000000000000000000,1750.000000000000000000000000000000,0.110000000000000000000000000000,60,K307C303E25
880,304,2800,2780.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E28
881,304,3150,2994.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E32
882,304,3550,3504.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E36
883,304,4000,3975.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E40
884,304,4500,4378.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E45
885,304,5000,4787.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E50
886,304,5600,5233.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E56
887,304,6300,5860.000000000000000000000000000000,1750.000000000000000000000000000000,0.000000000000000000000000000000,60,K307C303E63
888,306,112,113.300000000000000000000000000000,3000.000000000000000000000000000000,4.020000000000000000000000000000,50,K308C205D11
889,306,125,120.800000000000000000000000000000,3000.000000000000000000000000000000,3.770000000000000000000000000000,50,K308C205D13
890,306,140,135.000000000000000000000000000000,3000.000000000000000000000000000000,3.370000000000000000000000000000,50,K308C205D14
891,306,160,150.000000000000000000000000000000,3000.000000000000000000000000000000,3.040000000000000000000000000000,50,K308C205D16
892,306,180,187.500000000000000000000000000000,3000.000000000000000000000000000000,2.430000000000000000000000000000,50,K308C205D18
893,306,200,205.000000000000000000000000000000,3000.000000000000000000000000000000,2.220000000000000000000000000000,50,K308C205D20
894,306,224,233.800000000000000000000000000000,3000.000000000000000000000000000000,1.950000000000000000000000000000,50,K308C205D22
895,306,250,267.500000000000000000000000000000,3000.000000000000000000000000000000,1.700000000000000000000000000000,50,K308C205D25
896,306,280,294.500000000000000000000000000000,3000.000000000000000000000000000000,1.550000000000000000000000000000,50,K308C205D28
897,306,315,334.300000000000000000000000000000,3000.000000000000000000000000000000,1.360000000000000000000000000000,50,K308C205D32
898,306,355,356.500000000000000000000000000000,3000.000000000000000000000000000000,1.280000000000000000000000000000,50,K308C205D36
899,306,400,398.500000000000000000000000000000,3000.000000000000000000000000000000,1.140000000000000000000000000000,50,K308C205D40
900,306,450,442.800000000000000000000000000000,3000.000000000000000000000000000000,1.030000000000000000000000000000,50,K308C205D45
901,306,500,553.500000000000000000000000000000,3000.000000000000000000000000000000,0.820000000000000000000000000000,50,K308C205D50
902,306,560,605.200000000000000000000000000000,3000.000000000000000000000000000000,0.750000000000000000000000000000,50,K308C205D56
903,306,630,690.000000000000000000000000000000,3000.000000000000000000000000000000,0.660000000000000000000000000000,50,K308C205D63
904,306,710,734.300000000000000000000000000000,3000.000000000000000000000000000000,0.620000000000000000000000000000,50,K308C205D71
905,308,800,826.600000000000000000000000000000,3000.000000000000000000000000000000,0.550000000000000000000000000000,60,K308C305D80
906,308,900,929.900000000000000000000000000000,3000.000000000000000000000000000000,0.490000000000000000000000000000,60,K308C305D90
907,308,1000,1048.000000000000000000000000000000,3000.000000000000000000000000000000,0.430000000000000000000000000000,60,K308C305E10
908,308,1120,1162.000000000000000000000000000000,3000.000000000000000000000000000000,0.390000000000000000000000000000,60,K308C305E11
909,308,1250,1332.000000000000000000000000000000,3000.000000000000000000000000000000,0.340000000000000000000000000000,60,K308C305E13
910,308,1400,1465.000000000000000000000000000000,3000.000000000000000000000000000000,0.310000000000000000000000000000,60,K308C305E14
911,308,1600,1738.000000000000000000000000000000,3000.000000000000000000000000000000,0.260000000000000000000000000000,60,K308C305E16
912,308,1800,1930.000000000000000000000000000000,3000.000000000000000000000000000000,0.240000000000000000000000000000,60,K308C305E18
913,308,2000,2210.000000000000000000000000000000,3000.000000000000000000000000000000,0.210000000000000000000000000000,60,K308C305E20
914,308,2240,2428.000000000000000000000000000000,3000.000000000000000000000000000000,0.190000000000000000000000000000,60,K308C305E22
915,308,2500,2509.000000000000000000000000000000,3000.000000000000000000000000000000,0.180000000000000000000000000000,60,K308C305E25
916,308,2800,2977.000000000000000000000000000000,3000.000000000000000000000000000000,0.150000000000000000000000000000,60,K308C305E28
917,308,3150,3305.000000000000000000000000000000,3000.000000000000000000000000000000,0.140000000000000000000000000000,60,K308C305E32
918,308,3550,3786.000000000000000000000000000000,3000.000000000000000000000000000000,0.120000000000000000000000000000,60,K308C305E36
919,308,4000,4159.000000000000000000000000000000,3000.000000000000000000000000000000,0.110000000000000000000000000000,60,K308C305E40
920,308,4500,4689.000000000000000000000000000000,3000.000000000000000000000000000000,0.000000000000000000000000000000,60,K308C305E45
921,308,5000,5012.000000000000000000000000000000,3000.000000000000000000000000000000,0.000000000000000000000000000000,60,K308C305E50
922,308,5600,5827.000000000000000000000000000000,3000.000000000000000000000000000000,0.000000000000000000000000000000,60,K308C305E56
923,308,6300,6678.000000000000000000000000000000,3000.000000000000000000000000000000,0.000000000000000000000000000000,60,K308C305E63
924,310,112,116.000000000000000000000000000000,5000.000000000000000000000000000000,6.500000000000000000000000000000,50,K309C205D11
925,310,125,123.600000000000000000000000000000,5000.000000000000000000000000000000,6.100000000000000000000000000000,50,K309C205D13
926,310,140,138.200000000000000000000000000000,5000.000000000000000000000000000000,5.500000000000000000000000000000,50,K309C205D14
927,310,160,153.600000000000000000000000000000,5000.000000000000000000000000000000,4.940000000000000000000000000000,50,K309C205D16
928,310,180,192.000000000000000000000000000000,5000.000000000000000000000000000000,3.950000000000000000000000000000,50,K309C205D18
929,310,200,209.900000000000000000000000000000,5000.000000000000000000000000000000,3.620000000000000000000000000000,50,K309C205D20
930,310,224,239.400000000000000000000000000000,5000.000000000000000000000000000000,3.170000000000000000000000000000,50,K309C205D22
931,310,250,250.100000000000000000000000000000,5000.000000000000000000000000000000,3.040000000000000000000000000000,50,K309C205D25
932,310,280,275.300000000000000000000000000000,5000.000000000000000000000000000000,2.760000000000000000000000000000,50,K309C205D28
933,310,315,312.600000000000000000000000000000,5000.000000000000000000000000000000,2.430000000000000000000000000000,50,K309C205D32
934,310,355,333.300000000000000000000000000000,5000.000000000000000000000000000000,2.280000000000000000000000000000,50,K309C205D36
935,310,400,372.600000000000000000000000000000,5000.000000000000000000000000000000,2.040000000000000000000000000000,50,K309C205D40
936,310,450,414.000000000000000000000000000000,5000.000000000000000000000000000000,1.830000000000000000000000000000,50,K309C205D45
937,310,500,517.500000000000000000000000000000,5000.000000000000000000000000000000,1.470000000000000000000000000000,50,K309C205D50
938,310,560,565.800000000000000000000000000000,5000.000000000000000000000000000000,1.340000000000000000000000000000,50,K309C205D56
939,310,630,645.200000000000000000000000000000,5000.000000000000000000000000000000,1.180000000000000000000000000000,50,K309C205D63
940,310,710,686.600000000000000000000000000000,5000.000000000000000000000000000000,1.110000000000000000000000000000,50,K309C205D71
941,312,800,772.800000000000000000000000000000,5000.000000000000000000000000000000,0.980000000000000000000000000000,60,K309C305D80
942,312,900,869.400000000000000000000000000000,5000.000000000000000000000000000000,0.870000000000000000000000000000,60,K309C305D90
943,312,1000,979.800000000000000000000000000000,5000.000000000000000000000000000000,0.770000000000000000000000000000,60,K309C305E10
944,312,1120,1087.000000000000000000000000000000,5000.000000000000000000000000000000,0.700000000000000000000000000000,60,K309C305E11
945,312,1250,1245.000000000000000000000000000000,5000.000000000000000000000000000000,0.610000000000000000000000000000,60,K309C305E13
946,312,1400,1370.000000000000000000000000000000,5000.000000000000000000000000000000,0.550000000000000000000000000000,60,K309C305E14
947,312,1600,1625.000000000000000000000000000000,5000.000000000000000000000000000000,0.470000000000000000000000000000,60,K309C305E16
948,312,1800,1804.000000000000000000000000000000,5000.000000000000000000000000000000,0.420000000000000000000000000000,60,K309C305E18
949,312,2000,2067.000000000000000000000000000000,5000.000000000000000000000000000000,0.370000000000000000000000000000,60,K309C305E20
950,312,2240,2270.000000000000000000000000000000,5000.000000000000000000000000000000,0.330000000000000000000000000000,60,K309C305E22
951,312,2500,2426.000000000000000000000000000000,5000.000000000000000000000000000000,0.310000000000000000000000000000,60,K309C305E25
952,312,2800,2878.000000000000000000000000000000,5000.000000000000000000000000000000,0.260000000000000000000000000000,60,K309C305E28
953,312,3150,3196.000000000000000000000000000000,5000.000000000000000000000000000000,0.240000000000000000000000000000,60,K309C305E32
954,312,3550,3660.000000000000000000000000000000,5000.000000000000000000000000000000,0.210000000000000000000000000000,60,K309C305E36
955,312,4000,4020.000000000000000000000000000000,5000.000000000000000000000000000000,0.190000000000000000000000000000,60,K309C305E40
956,312,4500,4534.000000000000000000000000000000,5000.000000000000000000000000000000,0.170000000000000000000000000000,60,K309C305E45
957,312,5000,4845.000000000000000000000000000000,5000.000000000000000000000000000000,0.160000000000000000000000000000,60,K309C305E50
958,312,5600,5633.000000000000000000000000000000,5000.000000000000000000000000000000,0.130000000000000000000000000000,60,K309C305E56
959,312,6300,6411.000000000000000000000000000000,5000.000000000000000000000000000000,0.120000000000000000000000000000,60,K309C305E63
960,312,7100,6852.000000000000000000000000000000,5000.000000000000000000000000000000,0.110000000000000000000000000000,60,K309C305E71
961,314,112,112.600000000000000000000000000000,9000.000000000000000000000000000000,12.100000000000000000000000000000,50,K310C207D11
962,314,125,128.800000000000000000000000000000,9000.000000000000000000000000000000,10.600000000000000000000000000000,50,K310C207D13
963,314,140,145.000000000000000000000000000000,9000.000000000000000000000000000000,9.400000000000000000000000000000,50,K310C207D14
964,314,250,246.300000000000000000000000000000,9000.000000000000000000000000000000,5.500000000000000000000000000000,50,K310C207D25
965,314,280,280.500000000000000000000000000000,9000.000000000000000000000000000000,4.870000000000000000000000000000,50,K310C207D28
966,314,315,310.800000000000000000000000000000,9000.000000000000000000000000000000,4.400000000000000000000000000000,50,K310C207D32
967,314,355,355.400000000000000000000000000000,9000.000000000000000000000000000000,3.850000000000000000000000000000,50,K310C207D36
